,장기요양기관기호,장기요양기관유형코드,장기요양기관이름,시도코드,시군구코드,장기요양기관지정일,설치신고일자
1375,21162000406,B03,한마음노인주야간보호센터,11,620,20220715,20220715
1376,21162000407,B01,두드림데이케어센터,11,620,20220901,20220901
1377,21162000407,B03,두드림데이케어센터,11,620,20220901,20220901
1378,21162000408,B01,소나무노인복지센터,11,620,20220901,20220901
1379,21162000408,B02,소나무노인복지센터,11,620,20220901,20220901
1380,21162000409,B01,미소재가노인복지센터,11,620,20220901,20220901
1381,21162000409,B02,미소재가노인복지센터,11,620,20220901,20220901
1382,21162000410,B01,한마음재가복지센터,11,620,20220901,20220901
1383,21162000410,B02,한마음재가복지센터,11,620,20220901,20220901
1384,21162000411,B01,집으로방문요양센터,11,620,20221001,20221001
1385,21162000412,B01,엔젤21세기방문요양센터,11,620,20221101,20221101
1386,21162000412,B02,엔젤21세기방문요양센터,11,620,20221101,20221101
1387,21162000413,B01,다올재가복지센터,11,620,20221101,20221101
1388,21162000413,B02,다올재가복지센터,11,620,20221101,20221101
1389,21162000414,B03,글로리데이케어센터,11,620,20221111,20221111
1390,21162000415,B01,미소방문요양센터,11,620,20221201,20221201
1391,21162000416,B01,단비케어센터,11,620,20221201,20221201
1392,21162000416,B02,단비케어센터,11,620,20221201,20221201
1393,21165000004,B03,서초성심노인복지센터,11,650,20080529,19980523
1394,21165000009,B03,서초노인주간보호센터,11,650,20080609,19980320
1395,21165000011,B03,노인주간보호센터은빛마을,11,650,20080609,20080609
1396,21165000019,B03,(복)노인낙원은파케어센터,11,650,20080630,20080626
1397,21165000019,B04,(복)노인낙원은파케어센터,11,650,20080630,20080626
1398,21165000052,B01,성모노인복지센터,11,650,20090501,20090501
1399,21165000052,B02,성모노인복지센터,11,650,20090501,20090501
1400,21165000058,B03,서초구립방배노인데이케어센터,11,650,20090703,20090612
1401,21165000090,B03,서초구립방배데이케어센터,11,650,20100817,20100817
1402,21165000099,B03,본마을데이케어센터,11,650,20110303,20110303
1403,21165000116,B01,(A+)성원노인복지센터,11,650,20120911,20120906
1404,21165000116,B02,(A+)성원노인복지센터,11,650,20120911,20120906
1405,21165000134,B03,까리따스데이케어센터,11,650,20140522,20140522
1406,21165000176,B01,99+ 방문요양서비스센터,11,650,20200601,20200601
1407,21165000177,B01,노블레스재가복지센터,11,650,20200701,20200701
1408,21165000177,B02,노블레스재가복지센터,11,650,20200701,20200701
1409,21165000177,B05,노블레스재가복지센터,11,650,20200701,20200701
1410,21165000178,B01,케어링 서초 방문요양센터,11,650,20200915,20200915
1411,21165000178,B02,케어링 서초 방문요양센터,11,650,20200915,20200915
1412,21165000179,B03,서초하늘데이케어센터,11,650,20200801,20200801
1413,21165000180,B01,강남돌봄재가센터,11,650,20201102,20201102
1414,21165000181,B01,그리심재가노인복지센터,11,650,20201102,20201102
1415,21165000181,B02,그리심재가노인복지센터,11,650,20201102,20201102
1416,21165000182,B01,국민방문요양센터,11,650,20201218,20201218
1417,21165000182,B02,국민방문요양센터,11,650,20201218,20201218
1418,21165000185,B03,서리풀 데이케어,11,650,20201218,20201218
1419,21165000186,B01,케어링 가온센터,11,650,20201218,20201218
1420,21165000186,B02,케어링 가온센터,11,650,20201218,20201218
1421,21165000187,B01,케어링 고은센터,11,650,20201218,20201218
1422,21165000187,B02,케어링 고은센터,11,650,20201218,20201218
1423,21165000188,B01,서초케어재가지원센터,11,650,20210304,20210304
1424,21165000188,B02,서초케어재가지원센터,11,650,20210304,20210304
1425,21165000190,B01,케어링 다솜센터,11,650,20210702,20210702
1426,21138000416,B01,에이스복지센터,11,380,20210901,20210901
1427,21138000416,B02,에이스복지센터,11,380,20210901,20210901
1428,21138000416,B03,에이스복지센터,11,380,20210901,20210901
1429,21138000417,B01,우리실버돌봄센터,11,380,20211001,20211001
1430,21138000418,B01,라온재가복지센터,11,380,20211001,20211001
1431,21138000418,B02,라온재가복지센터,11,380,20211001,20211001
1432,21138000420,B06,태평케어,11,380,20211001,20211001
1433,21138000421,B01,감성재가노인복지센터,11,380,20211101,20211101
1434,21138000421,B02,감성재가노인복지센터,11,380,20211101,20211101
1435,21138000422,B03,효명데이케어센터,11,380,20220101,20220101
1436,21138000423,B01,늘푸른재가노인복지센터,11,380,20220101,20220101
1437,21138000423,B03,늘푸른재가노인복지센터,11,380,20220101,20220101
1438,21138000424,B01,디딤돌방문요양재가복지센터,11,380,20220201,20220201
1439,21138000425,B01,파랑새마을재가복지센터,11,380,20220101,20220101
1440,21138000425,B02,파랑새마을재가복지센터,11,380,20220101,20220101
1441,21138000427,B03,물빛데이케어센터,11,380,20220201,20220201
1442,21138000432,B01,효사랑재가복지센터,11,380,20220501,20220501
1443,21138000433,B01,가을재가복지센터,11,380,20220501,20220501
1444,21138000434,B01,성모노인복지센터,11,380,20220401,20220401
1445,21138000434,B02,성모노인복지센터,11,380,20220401,20220401
1446,21138000435,B01,밝은재가복지센터,11,380,20220401,20220401
1447,21138000435,B02,밝은재가복지센터,11,380,20220401,20220401
1448,21138000437,B01,젤로스재활데이케어센터,11,380,20220601,20220601
1449,21138000437,B02,젤로스재활데이케어센터,11,380,20220601,20220601
1450,21138000437,B03,젤로스재활데이케어센터,11,380,20220601,20220601
1451,21138000438,B03,다솜실버데이케어센터,11,380,20220601,20220601
1452,21138000439,B01,우리들재가복지센터,11,380,20220801,20220801
1453,21138000440,B01,다정방문요양센터,11,380,20220901,20220901
1454,21138000441,B01,서울주간보호센터,11,380,20220901,20220803
1455,21138000441,B03,서울주간보호센터,11,380,20220901,20220803
1456,21138000442,B01,온누리방문요양센터,11,380,20220901,20220901
1457,21138000443,B01,명지노인복지센터,11,380,20221201,20221201
1458,21138000443,B02,명지노인복지센터,11,380,20221201,20221201
1459,21138000444,B01,브니엘재가노인복지센터,11,380,20221201,20221201
1460,21138000444,B02,브니엘재가노인복지센터,11,380,20221201,20221201
1461,21138000446,B01,정다운방문요양센터,11,380,20221201,20221201
1462,21138000446,B02,정다운방문요양센터,11,380,20221201,20221201
1463,21138000447,B01,새별재가센터,11,380,20221201,20221201
1464,21141000013,B01,효림데이케어센터,11,410,20080619,20051018
1465,21141000013,B03,효림데이케어센터,11,410,20080619,20051018
1466,21141000015,B03,홍은데이케어센터,11,410,20080619,20030420
1467,21141000038,B01,중앙소규모요양시설,11,410,20080627,20080627
1468,21141000044,B03,시립서대문노인종합복지관주간보호센터,11,410,20081031,20081031
1469,21141000072,B03,구립서대문데이케어센터,11,410,20090818,20090818
1470,21141000141,B03,홍광데이케어센터,11,410,20120330,20120330
1471,21141000161,B03,"""행복드림복지협동조합""",11,410,20130809,20130809
1472,21141000175,B03,구립북가좌데이케어센터,11,410,20140324,20140324
1473,21141000185,B03,여민데이케어센터,11,410,20140714,20140714
1474,21141000220,B03,굿 데이케어센터,11,410,20170901,20170901
1475,21141000222,B03,남가좌데이케어센터,11,410,20170929,20170929
1476,21141000226,B03,장수재가복지센터,11,410,20171115,20171115
1477,21141000229,B03,구세군홍제데이케어센터,11,410,20180112,20180112
1478,21141000245,B03,더봄데이케어센터,11,410,20190110,20190110
1479,21141000248,B03,연희데이케어센터,11,410,20190211,20190211
1480,21141000261,B03,DMC실버케어,11,410,20190603,20190603
1481,21141000276,B03,홍제천데이케어센터,11,410,20200107,20200107
1482,21141000278,B01,부모사랑 노인복지센터,11,410,20200218,20200218
1483,21141000279,B01,희망드림 노인재가복지센터,11,410,20201027,20201027
1484,21141000279,B02,희망드림 노인재가복지센터,11,410,20201027,20201027
1485,21141000280,B01,봄재가센터,11,410,20201125,20201125
1486,21141000280,B02,봄재가센터,11,410,20201125,20201125
1487,21132000535,B01,우리재가복지센터,11,320,20221001,20221001
1488,21132000536,B03,"""창동자운데이케어센터""",11,320,20220930,20221001
1489,21132000538,B01,스마일시니어 산들방문요양센터,11,320,20221101,20221101
1490,21132000538,B02,스마일시니어 산들방문요양센터,11,320,20221101,20221101
1491,21132000541,B01,집으로 가는 방문간호요양센터,11,320,20221201,20221201
1492,21132000541,B05,집으로 가는 방문간호요양센터,11,320,20221201,20221201
1493,21132000542,B01,스마일시니어 덕이방문요양센터,11,320,20221201,20221201
1494,21132000542,B02,스마일시니어 덕이방문요양센터,11,320,20221201,20221201
1495,21135000005,B01,노원재가센터,11,350,20080526,20130405
1496,21135000009,B01,북부가정봉사원파견센터,11,350,20080529,20080317
1497,21135000009,B02,북부가정봉사원파견센터,11,350,20080529,20080317
1498,21135000013,B03,시립중계노인전문요양원병설데이케어센터,11,350,20080604,20000421
1499,21135000017,B03,중계데이케어센터,11,350,20080609,20020320
1500,21135000024,B03,상계데이케어센터,11,350,20080617,20080617
1501,21135000033,B03,노원1치매데이케어센터,11,350,20080624,20080619
1502,21135000061,B03,시립노원노인종합복지관병설 노원데이케어센터,11,350,20080901,20080901
1503,21135000128,B03,평화행복한데이케어센터,11,350,20091023,20091020
1504,21135000285,B01,참조은재가복지센타,11,350,20140120,20140120
1505,21135000285,B02,참조은재가복지센타,11,350,20140120,20140120
1506,21135000291,B03,노원실버데이케어센터,11,350,20140328,20140328
1507,21135000303,B01,당고개재가노인복지시설,11,350,20140527,20140527
1508,21135000303,B02,당고개재가노인복지시설,11,350,20140527,20140527
1509,21135000303,B03,당고개재가노인복지시설,11,350,20140527,20140527
1510,21135000305,B03,태릉데이케어센터,11,350,20140603,20140603
1511,21135000313,B03,부모사랑데이케어센터,11,350,20141007,20141007
1512,21135000317,B04,주사랑단기보호센터,11,350,20141222,20141222
1513,21135000336,B03,상계동성당데이케어센터,11,350,20150501,20150501
1514,21135000350,B03,태릉365데이케어센터,11,350,20151001,20151001
1515,21135000390,B03,효사랑나눔데이케어센터,11,350,20170302,20170302
1516,21135000397,B03,수락데이케어센터,11,350,20170502,20170502
1517,21135000409,B03,공릉데이케어센터,11,350,20170801,20170801
1518,21135000461,B03,서울송담데이케어센터,11,350,20190314,20190314
1519,21135000464,B03,늘봄데이케어센터,11,350,20190501,20190501
1520,21135000466,B01,고수련노인복지센터,11,350,20190430,20190430
1521,21135000469,B01,한샘실버케어센터,11,350,20190601,20190601
1522,21135000469,B02,한샘실버케어센터,11,350,20190601,20190601
1523,21135000471,B01,늘푸른데이케어센터,11,350,20190619,20190619
1524,21135000471,B03,늘푸른데이케어센터,11,350,20190619,20190619
1525,21135000473,B03,88재활데이케어센터,11,350,20190708,20190708
1526,21135000480,B03,나무 주간보호센터,11,350,20190923,20190923
1527,21135000494,B01,중계재가복지센터,11,350,20191201,20191201
1528,21135000494,B02,중계재가복지센터,11,350,20191201,20191201
1529,21135000504,B01,늘푸른돌봄센터 노원점,11,350,20191216,20191216
1530,21135000504,B02,늘푸른돌봄센터 노원점,11,350,20191216,20191216
1531,21135000507,B02,복지세상 사회적협동조합 방문목욕센터,11,350,20200102,20200102
1532,21135000511,B01,드림홈 재가장기요양복지센터,11,350,20200511,20200511
1533,21135000512,B06,노원복지용구,11,350,20200511,20200511
1534,21135000515,B01,평안방문복지센터,11,350,20200601,20200601
1535,21135000515,B05,평안방문복지센터,11,350,20200601,20200601
1536,21135000516,B01,가인재가복지센터,11,350,20200529,20200529
1537,21135000516,B02,가인재가복지센터,11,350,20200529,20200529
1538,21135000517,B03,솔향주야간보호센터,11,350,20200801,20200801
1539,21114000084,B01,(A)비지팅엔젤스 서울중구방문요양지점,11,140,20220318,20220307
1540,21114000084,B02,(A)비지팅엔젤스 서울중구방문요양지점,11,140,20220318,20220307
1541,21114000086,B01,남산재가방문요양,11,140,20220715,20220708
1542,21114000086,B02,남산재가방문요양,11,140,20220715,20220708
1543,21114000087,B01,봄날재가복지센터,11,140,20220901,20220901
1544,21114000087,B02,봄날재가복지센터,11,140,20220901,20220901
1545,21117000016,B03,용산데이케어센터,11,170,20080801,20080728
1546,21117000055,B03,구립용산노인데이케어센터,11,170,20101030,20100625
1547,21117000072,B03,구립효창데이케어센터,11,170,20120901,20110607
1548,21117000093,B03,구립한남데이케어센터,11,170,20140901,20140901
1549,21117000134,B03,구립갈월데이케어센터,11,170,20180830,20180830
1550,21117000158,B03,용산실버데이케어센터,11,170,20210127,20210127
1551,21117000160,B01,행복나눔노인복지센터,11,170,20210503,20210503
1552,21117000160,B02,행복나눔노인복지센터,11,170,20210503,20210503
1553,21117000161,B01,효사랑방문요양복지센터,11,170,20210701,20210701
1554,21117000162,B01,애경재가복지센터,11,170,20211101,20211007
1555,21117000162,B02,애경재가복지센터,11,170,20211101,20211007
1556,21117000163,B01,사랑나눔 재가노인복지센터,11,170,20220110,20211125
1557,21117000163,B02,사랑나눔 재가노인복지센터,11,170,20220110,20211125
1558,21117000164,B01,금빛재가복지센터,11,170,20220401,20220301
1559,21117000164,B02,금빛재가복지센터,11,170,20220401,20220301
1560,21117000165,B01,힐링엔젤재가복지센터,11,170,20220701,20220511
1561,21117000165,B02,힐링엔젤재가복지센터,11,170,20220701,20220511
1562,21117000166,B01,다움재가복지센터,11,170,20220905,20220715
1563,21117000166,B02,다움재가복지센터,11,170,20220905,20220715
1564,21117000167,B01,미래방문요양센터,11,170,20220905,20220801
1565,21120000012,B03,시립동부데이케어센터,11,200,20080619,20080619
1566,21120000018,B03,정수데이케어센터,11,200,20080630,20080630
